region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
Middle East & North Africa,1983.0,74.2783609090909,84.85409363636364,86.08442352941177,,166164.0909090909,79176.54545454546,,,,,,,,,,,,,,,,,,,6.00175,66.5655,62.2301875,168.0716875,243.4558125,85.81948428683809,88.79133012559679,48.98638470967611,87.94050874999999,87.56994125,10.854478181818182,12.533716363636364,49.47858706387608,51.23730333333333,62.31197149103338,56.71968999999999,11.879548047773998,15.449434303119764,41.82924571428571,40.56901181818182,38.00723330179851,24.76191181818182,69.8835551764706,61.36963270588235,,,1980.0,-5.482386666666664
Middle East & North Africa,1984.0,75.49248818181819,86.11149818181819,82.50449411764706,24.0,210164.54545454544,87561.0,,,,,,,8.29185009002686,21.3632507324219,14.8717002868652,1.33636999130249,4.32690000534058,2.84173011779785,,,,,,,5.8838125,67.16725,62.8036875,163.4274375,234.63725,81.47444491916235,85.27100287543402,50.234562213604256,81.86890555555556,83.18806888888889,10.214157,11.915854,49.95301191012066,46.5888225,62.60906140009562,53.378615,11.543356701731671,13.557491060760292,41.797060769230775,41.21196166666667,39.830382506052665,25.974819166666666,70.72133288235294,62.498070176470584,,,1980.0,-6.7897925000000035
Middle East & North Africa,1985.0,77.47885000000001,86.63686333333334,78.92456470588235,,212194.25,96270.33333333333,,,,,,,43.2129898071289,42.1321105957031,42.4743003845215,11.6172304153442,13.1369304656982,12.6556797027588,,,,32.4959411621094,31.3604793548584,31.719970703125,5.7510625,67.7271875,63.444125,158.78312499999998,225.81843750000002,82.56619517008465,85.21754370795357,52.1720422108968,83.06068375,85.28797875000001,10.236728181818181,12.12924,52.11136095864432,48.047647500000004,63.94256619044713,57.92005,12.984681029211384,15.138749881224193,43.03028714285715,42.23071142857143,41.42325921492144,26.838500714285715,71.55911058823528,63.62650764705883,,,1980.0,-9.872402499999996
Middle East & North Africa,1986.0,77.84904300000001,86.217335,75.34463529411765,96.0,240877.2,115355.1,,,,,,,24.23049068450925,32.12813568115235,28.059235572814952,8.52422010898592,10.093385219573955,8.966279983520526,,,,29.8999996185303,25.5601501464844,26.6000003814697,5.6021875,68.24575,64.1265625,154.1388125,216.999625,80.76690101623535,83.29159736633301,52.62329571063703,81.37887333333333,83.91888444444444,9.535436363636363,11.50669181818182,55.12912845611572,76.0207,67.01377614339194,77.61625,12.152289970354609,13.365652691234233,43.03150615384615,42.45421916666667,39.64605383439499,25.0800725,72.39688829411764,64.75494511764705,,,1980.0,-1.5955499999999887
Middle East & North Africa,1987.0,78.532831,87.290902,71.76470588235294,56.5,239744.7,115293.8,,,,,,,,,,,,,,,,,,,5.439875,68.728875,64.810875,149.49475,208.1810625,83.30231257847379,83.83473859514508,53.81754449697641,83.520737,86.344578,9.946724166666668,12.340981666666666,55.08188613255819,52.002255000000005,64.39865048726399,62.21282000000001,11.976835543459117,12.86680193380876,43.78536846153846,43.13438166666666,41.46614027023316,24.626702499999997,73.234666,65.88338258823529,,,1980.0,-10.210565000000003
Middle East & North Africa,1988.0,79.25973400000001,87.37203600000001,68.93571764705882,51.8,237645.1,122775.6,,,,,,,,,,15.8018102645874,16.7617092132568,16.3858604431152,15.8018102645874,16.7617092132568,16.3858604431152,29.9586505889893,32.4937896728516,31.5011596679688,5.2673749999999995,69.18275,65.462625,145.707125,202.115625,78.237794664171,83.71627510918512,54.51817087026742,85.44486111111111,87.90394111111112,9.944419090909092,12.534234545454545,54.208016909085785,30.03772,63.3986420264611,48.07603,13.100104808807373,13.164287137985227,44.14514307692308,43.13923846153846,42.0072366396586,23.785966923076924,73.89455490588236,66.69910287058823,,,1980.0,-18.038310000000003
Middle East & North Africa,1989.0,80.797298,89.222896,66.1067294117647,54.0,247305.1,129955.4,,,,,,,,,,,,,,,,,,,5.0874375,69.610375,66.0653125,141.9193125,196.0500625,86.77214050292969,88.1264114379883,54.88286531888521,85.57885,88.0889925,9.227269090909092,11.757589090909091,56.60921812057496,53.188865,64.12761306762695,60.98138,13.217717806498195,13.627620008256697,45.203675,43.96042500000001,42.55313618977865,24.707265384615386,74.5544438117647,67.51482315294118,,,1980.0,-7.792515
Middle East & North Africa,1990.0,79.50532875,88.2336725,63.27774117647059,93.575,257002.875,124096.0,,,,,,,,,,,,,,,,,,,5.01,69.98264705882353,66.60864705882352,139.2143529411765,190.35152941176472,85.35794321695964,87.52979278564453,52.34466629028323,84.00475374999999,86.4268725,8.188217777777778,10.639112222222222,59.11148262023926,,65.45739682515462,,14.428985118865965,12.907698690891275,45.72214416666667,44.817440833333336,42.752691459655765,24.737756666666666,75.21433271764705,68.33054343529412,,,1990.0,
Middle East & North Africa,1991.0,76.79277833333333,84.67809333333334,60.448752941176465,68.25,258613.66666666666,149882.66666666666,,,,,,,35.7000007629395,35.2280616760254,35.4000015258789,10.3999996185303,10.2426900863647,10.3000001907349,,,,,,,4.832941176470588,70.3675294117647,67.08064705882353,135.3905882352941,184.36782352941174,83.28558458600726,84.28676932198661,55.317611987774185,90.96294571428572,93.09503142857143,7.368935555555556,9.364293333333332,59.578473004427835,74.81371,64.99956651167436,62.17648,14.469433360629624,13.339671081966834,45.69515923076923,45.12584,42.258944193522126,25.453282727272725,75.87422162352941,69.14626371764706,,,1990.0,12.637230000000002
Middle East & North Africa,1992.0,77.20362777777778,82.91516222222222,57.61976470588235,52.82000000000001,217113.77777777778,114137.0,,,,,,,,,,,,,,,,,,,4.655882352941177,70.73400000000001,67.50376470588236,131.56682352941175,178.38417647058824,86.35745239257814,85.29457759857179,55.32922871907552,90.17970444444444,91.04926444444443,5.829332,7.553605,60.152668635050475,46.43101,63.70402685801187,48.13996,14.324298942089069,11.794531965255743,47.32335692307692,46.47520923076923,44.02377666126598,26.569305384615383,76.53411052941176,69.961984,,,1990.0,-1.7089500000000015
Middle East & North Africa,1993.0,79.7528525,85.06500875,54.90889411764706,72.53333333333335,236540.25,147947.375,,,,,,,,,,,,,,,,,,,4.481941176470588,71.08435294117646,67.88941176470587,128.5880588235294,174.94623529411763,89.61502990722656,89.20111236572264,57.10677115122477,90.45034333333334,91.36080777777778,7.4429,9.827558,60.89144398615909,37.9346,65.24608758779671,46.387505000000004,17.270214663611515,12.723856661054814,46.57608384615385,45.815783076923076,45.3831434249878,25.72584923076923,77.05011743529411,70.5224593647059,,,1990.0,-8.452905000000001
Middle East & North Africa,1994.0,80.17868666666666,84.77554222222221,52.19802352941176,,245897.44444444444,130726.77777777778,,,,,,,,,,,,,,,,,,,4.313588235294118,71.42158823529411,68.24305882352941,125.60923529411764,171.50823529411764,89.43930358886719,87.5859001159668,57.15445605191319,94.36446142857143,94.34792571428571,6.2548272727272725,8.262618181818182,66.6556898752848,73.0214975,70.27495956420894,72.4967,17.502906693352596,13.033124552832719,47.701908461538466,47.001679230769234,44.940091740001336,28.870344615384617,77.56612434117648,71.08293472941176,,,1990.0,0.5247974999999965
Middle East & North Africa,1995.0,82.97468500000001,87.61582166666666,49.487152941176475,80.775,224970.5,138442.5,,,,,,,,,,,,,,,,,,,4.152823529411765,71.74688235294117,68.57000000000001,122.63052941176471,168.07047058823528,87.33490414089628,86.37145317925348,58.36605834960937,94.050324,93.97476200000001,6.272625454545454,8.372741818181819,67.70357863108315,63.5031925,71.6328388849894,64.1983025,19.040862262248996,13.227828502655031,47.880907692307694,47.27516,45.25033291903408,27.12089076923077,78.08213124705883,71.64341009411766,,,1990.0,-0.6951099999999997
Middle East & North Africa,1996.0,81.1184375,87.6328325,46.77628235294118,86.63333333333333,233933.125,145112.75,,,,,,,,,,,,,,,,,,,4.0009999999999994,72.06070588235293,68.87641176470588,119.65176470588234,164.63276470588235,88.15539932250977,87.29027271270755,57.15143127441407,93.71618333333333,93.096585,5.820810909090909,7.7174854545454545,66.392414410909,60.710170000000005,70.31720511118567,61.13468,20.79635466469658,15.77848471535577,47.57045615384615,46.882569999999994,43.441840171813965,29.82390083333333,78.59813815294117,72.20388545882352,,,1990.0,-0.42451000000000033
Middle East & North Africa,1997.0,83.14487111111112,89.21301888888888,44.06541176470588,67.73333333333333,278435.0,155690.33333333334,,,,,,,,,,,,,,,,,,,3.8579411764705878,72.36223529411764,69.16729411764706,116.673,161.19482352941176,84.93224945068359,83.41955108642578,54.11533546447754,,,6.56762,9.000480999999999,68.50738733465022,68.862362,69.85287198153411,65.39678599999999,18.483630948596517,15.012417687310123,48.55710545454545,47.88386833333333,43.82817404610773,28.585993636363636,79.11414505882352,72.76436082352942,,,1990.0,3.4655760000000013
Middle East & North Africa,1998.0,79.80718,83.9836475,42.22010588235294,76.6,225742.5,151587.0,,,,,,,,,,,,,,,,,,,3.7240588235294116,72.65294117647058,69.44764705882352,114.44282352941177,158.49982352941174,89.13661302839007,88.2487564086914,56.51968341403538,87.454025,89.355545,6.2633214285714285,8.590278571428572,73.4246346609933,69.7054125,71.29919433593751,65.844985,18.593225002288808,14.25796469052633,49.008821999999995,48.6282025,53.32369359334314,34.791695714285716,79.53798025882352,73.24431987058823,,,1990.0,3.860427500000002
Middle East & North Africa,1999.0,81.488089,88.643029,40.3748,100.0,319301.63636363635,196167.0909090909,,,,,,,,,,,,,,,,,,,3.599705882352941,72.93494117647059,69.72205882352942,112.21258823529412,155.8044705882353,88.18451221172629,87.3102414057805,57.683407238551546,91.83341923076924,93.35995846153847,6.053228666666667,8.267706,66.54929501669747,60.92656222222222,70.63620512826103,62.36004666666666,20.220199060440073,16.85155487060548,46.794955384615385,46.363843333333335,46.18984661102295,32.71332090909091,79.96181545882352,73.72427891764706,98.76572608947755,97.95662117004395,1990.0,-1.433484444444443
Middle East & North Africa,2000.0,88.268323,90.876334,38.52949411764706,88.93636363636364,212733.0,142758.18181818182,,,,,,,31.7877407073975,50.304759979248,42.7526817321777,9.45989990234375,13.8191900253296,12.0412797927856,9.45989990234375,13.8191900253296,12.0412797927856,23.4962100982666,34.5919418334961,30.0666007995605,3.4862941176470588,73.21241176470589,69.99300000000001,109.98229411764706,153.1095294117647,93.18186887105306,92.0640640258789,60.14814154307047,94.30939083333334,93.47672916666666,6.0707257142857145,8.427328571428571,71.55755585890549,65.53743,72.77331132155199,65.90155142857142,18.737700053623733,19.451861654009114,48.66482,47.98524642857143,47.495953559875495,38.41409909090909,80.38565065882352,74.20423796470588,99.2129119873047,98.54822387695313,2000.0,-0.3641214285714288
Middle East & North Africa,2001.0,90.85766857142858,90.56186000000001,36.68418823529412,95.8,146928.0,103892.375,,,,,,,56.9496803283691,74.6929626464844,68.3372268676758,,,,11.9412498474121,10.8074998855591,11.2136096954346,45.960880279541,51.7094917297363,49.6503105163574,3.3844117647058822,73.48988235294118,70.26270588235295,107.75229411764705,150.41441176470587,90.97801149808444,90.99639305701622,62.19179534912109,94.27539,94.47475545454546,5.653866153846153,7.876316923076923,68.41065054673416,72.58283800000001,72.51184580876277,70.86417,24.08997118473052,19.758733749389627,47.22523714285715,46.630359285714285,49.166522026062005,36.090203333333335,80.80948585882352,74.6841970117647,96.69889373779297,95.96217346191409,2000.0,1.7186679999999996
Middle East & North Africa,2002.0,92.06920625,92.10643,34.83888235294118,98.6,134346.88888888888,87771.22222222222,,,,,,,25.6425704956055,23.8558406829834,24.7791404724121,,,,2.68496990203857,8.08714962005615,5.29553985595703,6.81430006027222,14.3005199432373,10.431960105896,3.2934117647058825,73.76923529411765,70.52764705882353,105.5220588235294,147.71929411764705,90.61603754216975,89.99029124866833,63.739492856539215,96.81627538461538,95.97859230769231,4.77527,6.766277142857143,76.05636062622071,74.10552166666666,74.99701728820801,70.72083833333333,20.95938833554587,19.302284280459073,49.767247499999996,48.98255454545454,49.76539325714113,38.87887555555555,81.23332105882353,75.16415605882354,99.1233367919922,98.04909133911136,2000.0,3.384683333333335
Middle East & North Africa,2003.0,87.47318375,91.33514,34.25361176470589,78.8,203164.88888888888,116990.44444444444,,,,8.60964012145996,9.76152038574219,9.32876014709473,36.6195297241211,43.8739147186279,40.88632011413575,13.6197099685669,14.9438800811768,14.4463996887207,0.445509999990463,0.608560025691986,0.525240004062653,14.109340012073496,15.845739662647235,15.179864645004255,3.213176470588235,74.05005882352941,70.785,103.21411764705883,145.62247058823527,91.14500427246094,91.12212498982747,64.96784415611855,96.70372833333333,96.36918333333334,4.51266923076923,6.405863846153846,73.7795181274414,69.33532000000001,77.0542940412249,68.43408000000001,24.23356954868024,19.62954994348379,47.785350666666666,47.132895999999995,49.57292127609252,37.28852166666667,81.65995154117647,75.58446255294118,99.59654235839844,99.03213755289714,2000.0,0.901239999999999
Middle East & North Africa,2004.0,87.60404625000001,92.54885625,33.66834117647059,93.42222222222222,207748.33333333334,102808.66666666667,,,,22.391944408416748,16.2328300476074,17.896854877471952,47.02350107828777,52.0930430094401,49.416446685790994,22.482690493265796,21.3281167348226,20.927550633748368,16.2426552772522,20.9751653671265,18.6168155670166,36.578146616617865,36.124650319417334,35.301040649414034,3.1424117647058822,74.33070588235294,71.03329411764706,100.90635294117646,143.52570588235292,88.9301368713379,88.8516632080078,65.1883608500163,95.96195666666667,96.05702083333334,4.553215714285714,6.4567242857142855,74.41555531819661,73.09371166666666,78.97258536020912,74.67664333333333,23.812117780957912,20.79456363405499,47.933530714285716,46.77690846153847,48.53209114074706,36.26693916666667,82.08658202352942,76.00476904705883,91.61010971069337,93.46170196533204,2000.0,-1.582931666666667
Middle East & North Africa,2005.0,89.41717111111112,91.50915777777777,33.083070588235294,94.825,137899.77777777778,77142.44444444444,,,,,,,58.63825798034665,51.153213500976605,53.1390495300293,24.62823009490965,15.58207511901855,18.048584938049352,18.34077978134155,11.31774973869322,13.209109783172606,44.974334716796896,33.0614347457886,36.2346611022949,3.0816470588235294,74.60623529411765,71.26835294117646,98.59858823529412,141.42882352941177,89.49485669817247,87.96720341273716,62.270409478081596,94.24498,95.3046825,4.131206,5.8099799999999995,80.97029143113357,74.29530666666666,82.49745236910303,73.71933333333334,25.81408933230809,22.10789598737444,48.78658714285714,47.97628928571429,51.227778625488284,34.49489166666667,82.51321250588235,76.42507554117647,91.46115341186523,93.35437774658205,2000.0,0.5759733333333337
Middle East & North Africa,2006.0,93.05377625,91.95166125,32.4978,90.2090909090909,72489.625,51349.625,,,,,,,42.48453865051268,49.212206649780285,45.73297920227052,15.170599937438976,17.75502014160155,16.1769473552704,12.7116551399231,15.648980379104632,14.002029895782465,27.72458038330081,32.0181215286255,29.634520435333247,3.0306470588235292,74.86964705882352,71.48547058823529,96.29070588235294,139.33211764705882,93.43337345123291,92.13531398773193,68.41386583116319,96.50929333333335,96.51055444444445,4.545114,6.606722,85.71444077925247,77.83549428571429,83.13540267944342,74.66293142857144,28.246422840998733,22.480007538428673,50.22910083333333,49.288130833333334,53.33478291829427,35.001827000000006,82.93984298823528,76.84538203529412,99.7984046936035,99.45853042602539,2000.0,3.1725628571428564
Middle East & North Africa,2007.0,92.19536571428571,92.20752,31.91252941176471,95.84285714285714,102292.875,60852.25,,,,32.9227905273438,23.16628074646,25.1326599121094,48.80796165466308,51.452962493896486,49.607387542724595,18.959154129028306,18.78710384368894,17.98791160583496,11.047445178031927,13.50450479984281,12.061949968338002,33.454838180541984,33.25465431213382,32.35150413513182,2.9883529411764704,75.11564705882353,71.682,93.98270588235293,137.23523529411764,91.61524745396206,90.21851457868304,67.31705682927911,96.386241,95.933406,4.736536153846154,6.586233076923078,77.32921981811522,65.854724,78.04427337646483,66.637144,28.34924077987671,24.28397182623546,49.341387499999996,48.52808636363636,52.6619415283203,31.47967,83.36647347058823,77.26568852941176,97.02457580566406,99.22973785400391,2000.0,-0.782419999999999
Middle East & North Africa,2008.0,87.90330333333333,90.52471166666668,31.597988235294117,95.81428571428572,147325.66666666666,95807.66666666667,,,,33.2322082519531,18.634370803833,21.1592102050781,48.74021487765842,55.75935830010309,52.1938870747884,17.76375918918187,17.753928820292156,17.037501123216412,10.933567702770233,13.751546084880813,12.33341991901398,34.897912025451646,35.901245117187514,34.81792211532595,2.953294117647059,75.34047058823529,71.85847058823529,92.43835294117648,135.89358823529412,91.47810516357421,90.29693450927735,66.72795343399048,95.54304714285715,95.92166857142857,4.276371818181818,6.046958181818183,80.12738696011625,76.81115666666666,80.48703002929688,73.82066833333333,30.874044752120977,26.176604843139653,49.056687857142855,48.17999384615385,53.33921051025393,33.630988,83.64437647058824,77.53734381176471,88.5344352722168,85.47334003448488,2000.0,2.9904883333333294
Middle East & North Africa,2009.0,93.51604,93.6269225,31.283447058823533,98.22857142857143,85533.4,75302.4,,,,35.2485885620117,16.1175708770752,19.2718505859375,49.02678108215333,52.38599904378257,49.865325927734396,24.013000170389834,20.391696612040167,19.797366460164366,11.479290008544925,16.54784035682676,14.04839968681336,37.4201997121175,34.3066171010335,33.43439610799154,2.923,75.544,72.017,90.89405882352942,134.55176470588236,94.80990382603237,93.87020111083984,65.9923886385831,96.93161888888888,96.85592,4.0235318181818185,5.845543636363636,84.86170682040128,80.95512285714287,85.5125718550249,79.51671714285715,33.342798926613554,26.652785517952644,49.970331538461544,48.84976846153847,51.361148834228516,31.054320909090908,83.92227947058824,77.80899909411765,86.2995023727417,91.62203407287598,2000.0,1.4384057142857156
Middle East & North Africa,2010.0,88.07384,91.56367999999999,30.968905882352942,95.375,144336.5,89438.16666666667,0.202504999935627,0.3362800031900405,0.2889249995350835,15.436019897460936,11.35854339599608,12.519616444905603,51.97090857369559,57.14468765258789,54.6604347229004,23.020522798810685,22.8817172731672,22.51690414973667,16.33614406585694,19.2238962173462,17.6946901321411,40.087832132975265,40.038201014200816,39.80705006917315,2.895529411764706,75.7275294117647,72.16129411764706,89.34964705882352,133.2100588235294,93.57150268554686,92.34290313720702,64.29336964000355,96.94485333333334,96.4066588888889,4.000457272727273,5.762980909090909,80.79239527384442,71.8354275,82.24106470743816,74.2778175,32.13040693600973,26.78911467393239,49.365973076923076,48.359200769230775,54.051264444987,29.34631272727273,84.20018247058823,78.08065437647059,100.0,100.0,2010.0,-2.442389999999999
Middle East & North Africa,2011.0,92.52148714285714,92.50597285714285,30.65436470588235,94.28571428571429,55783.0,51745.142857142855,,,,30.8462390899658,15.868109703064,18.799690246582,49.24838002522787,51.651587168375634,49.11768341064453,22.39566961924233,20.249276479085268,19.664176623026535,15.99634981155395,20.8896551132202,18.42411947250365,43.5128440856934,38.73842048645015,38.73313903808595,2.868,75.89570588235294,72.29617647058824,87.80517647058824,131.8684705882353,94.89923858642581,93.6768281724718,67.41803984208542,97.09748727272728,97.56502545454545,2.570797857142857,3.6150942857142856,81.74909687042238,77.799485,83.73710982004805,77.9167375,35.699142969571646,27.951395841745235,49.24403399999999,48.29918285714286,53.54530143737795,30.187023636363634,84.47808547058824,78.35230965882353,90.17457389831543,83.62376499176028,2010.0,-0.11725249999999843
Middle East & North Africa,2012.0,90.37278875,92.26331,30.339823529411767,86.0,100951.625,64008.625,0.181520000100136,0.260390013456345,0.223340004682541,24.11202478408815,16.56326961517335,17.84930562973025,54.27038040161132,57.72163162231446,55.54420547485351,21.94735202789306,19.8024160385132,19.7547203063965,15.700547695159901,17.701602458953882,16.62338519096375,42.54564189910887,38.701322555542,39.07541084289552,2.8391176470588237,76.05441176470588,72.42788235294117,86.26076470588235,130.52670588235296,92.34596506754558,92.51328531901042,72.28688316345215,93.98658999999999,93.82261538461537,2.737257857142857,3.8684664285714283,79.31710243225099,73.2517175,81.54156074523924,74.97765875,41.40074036338114,31.963832551782772,49.26990428571428,48.174371666666666,55.21980667114256,28.709168,84.75598847058824,78.62396494117648,93.80299504597984,89.23672231038411,2010.0,-1.7259412500000009
Middle East & North Africa,2013.0,84.66755833333333,87.22880833333333,29.74985882352941,91.8875,116947.5,82648.875,0.17353666822115577,0.4690599938233693,0.33447000384330733,19.49529170989992,15.56567602157592,16.347613906860367,57.3286050160726,61.321264266967766,59.45184071858723,23.17694346110025,21.4074115753174,21.408458709716783,18.45057272911071,21.016092538833625,19.858232736587524,40.2830098470052,40.16303316752115,39.639541308085136,2.8075882352941175,76.20994117647058,72.56370588235295,84.88941176470587,128.7864117647059,93.071533203125,90.44197845458983,71.82180439342153,97.40746,98.69952272727272,2.95137875,4.306781875,78.58945083618165,72.59688625,79.68486828274199,73.11570499999999,42.22794203324752,31.55352445082233,49.347968,48.49267454545455,55.59437306722007,23.64944363636364,84.99529405882353,78.92614802352942,95.33350658416748,91.55492448806763,2010.0,-0.5188187499999977
Middle East & North Africa,2014.0,95.171885,94.2466625,29.159894117647056,98.4375,29147.0,28834.25,0.1194949988275765,0.38669998943805695,0.2564800009131435,22.909539222717303,16.980063756306965,17.923960367838532,64.31707763671876,66.6327044169108,65.2094395955404,27.71034304300947,22.294833501179998,23.012926737467435,21.45232486724855,22.96855068206785,22.23167514801025,47.2292226155599,42.2881368001302,42.957574208577434,2.7729999999999997,76.36535294117647,72.70752941176471,83.518,127.04594117647059,94.20502166748048,94.37319946289061,73.37741184234619,95.10806555555557,94.06947222222223,2.5336600000000002,3.916128333333333,86.1874008178711,80.66840666666667,84.66331227620442,78.47715833333332,47.87379868825278,34.46839511394501,50.05718166666667,49.49694875,54.61349541800363,23.787413333333333,85.23459964705883,79.22833110588236,96.5638298034668,93.32273292541504,2010.0,2.1912483333333364
Middle East & North Africa,2015.0,96.99366333333334,96.07501,28.569929411764708,99.65,3603.0,4814.333333333333,0.1974000008776784,0.3357200026512145,0.2559499964118005,15.942730585734068,11.846457004547092,13.058033307393387,63.46581395467123,60.1189969380697,60.896773020426394,23.35524050394693,18.484096527099634,19.9336903889974,22.6231098175049,24.3413505554199,23.4898109436035,45.916772206624366,37.15744272867837,39.7642103830973,2.7349411764705884,76.52300000000001,72.8655294117647,82.1465294117647,125.30558823529412,95.64083003997803,94.46047592163086,71.33571739196778,96.14647,96.55080444444444,2.1758336363636364,3.278563636363636,98.84169896443693,90.3555675,98.3455594380697,87.14158499999999,48.85751724243163,32.87375855445862,50.20369545454545,49.2873,54.1922004699707,19.337095,85.47390523529413,79.5305141882353,96.48897247314453,93.38011550903322,2010.0,3.2139825
Middle East & North Africa,2016.0,94.32613166666665,95.49593166666666,27.979964705882352,99.57000000000001,90134.75,61247.125,0.2489474965259434,0.3726925030350685,0.7551879882812507,22.2313346862793,15.782239913940401,20.1243118286133,61.29668502807616,64.216162109375,63.82581011454266,25.36330070495604,21.22869548797606,25.53735653559367,21.64252042770385,21.497152090072625,24.13877201080322,48.91563034057617,45.345527648925774,47.230407714843764,2.694470588235294,76.68364705882354,73.04123529411766,80.77511764705883,123.5650588235294,95.26620864868165,95.50269165039063,69.27461869376047,96.58802833333334,96.676505,2.9214228571428573,4.529255,90.26415422227653,81.43681875,92.54386732313375,83.29345875,52.16547613877516,36.918142245366035,49.33853714285714,48.459047272727275,55.87441550360788,21.079983636363636,85.71321082352942,79.83269727058824,96.08146896362304,95.2316261291504,2010.0,-1.8566400000000023
Middle East & North Africa,2017.0,93.41484333333334,93.13501833333333,27.39,99.57000000000001,47988.25,46079.0,0.3640340000391006,0.5435499906539916,0.467521995306015,27.994787979125977,21.954446029663092,23.31401844024658,69.62551943461102,69.97532717386883,69.53882026672365,30.7572757403056,26.28231970469157,27.1794900894165,29.802690386772163,26.657915353775035,26.832829952240004,55.551296869913756,52.25682417551678,52.76692008972165,2.6531764705882352,76.84605882352942,73.23341176470589,79.40376470588235,121.82482352941176,95.0964864095052,93.34584299723309,71.56527768648587,97.226016,96.99228000000001,2.621603076923077,4.234389230769231,90.18259641859254,82.84673111111111,93.12412940131303,82.81142,52.982678413391106,36.70143421490987,49.898922142857145,48.59054727272728,53.255462299693704,23.94589818181818,85.9525164117647,80.13488035294118,98.25526682535808,98.01268429226346,2010.0,0.035311111111110134
Middle East & North Africa,2018.0,93.69541,92.31680999999999,27.020105882352944,96.56666666666666,35762.5,34489.5,0.2668733385701976,0.5865700046221404,0.46835333108902,27.4116930961609,23.290529966354377,24.7753121852875,69.91339015960693,71.06888008117677,70.74987411499022,35.22738885879515,31.758332490921024,33.049284934997544,37.6117992401123,38.9673900604248,38.82199573516845,52.73411083221435,51.3627815246582,51.96662712097167,2.612705882352941,77.00870588235296,73.43917647058822,75.89111764705882,115.4685294117647,94.1605110168457,92.38605194091797,71.24654631181197,,,2.073299,3.3361779999999994,90.41666085379462,83.34649285714285,91.36321912493021,82.39923428571429,56.023432991721414,36.6343038298867,50.271703333333335,49.08072111111111,54.09097442626954,24.625442222222222,86.16673585882353,80.49690832941177,98.25230916341145,97.80487908257379,2010.0,0.9472585714285751
Middle East & North Africa,2019.0,,,26.650211764705883,,36021.25,35245.75,,,,,,,,,,,,,,,,,,,2.573823529411765,77.172,73.65629411764705,74.78488235294117,112.75858823529411,,,73.72324614091355,,,,,91.17358398437493,,92.47506822858544,,58.832081317901626,34.65307241678238,,,54.63488388061525,,86.38095530588237,80.85893630588237,98.14708137512207,97.96975612640381,2010.0,
Middle East & North Africa,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,
